r	z	sc	eng	energy_estimate
2.000000	0.080000	-0.500000	3200.000000	0.960234
3.000000	0.080000	-0.500000	3200.000000	0.946478
4.500000	0.080000	-0.500000	3200.000000	0.921058
6.750000	0.080000	-0.500000	3200.000000	0.943165
10.130000	0.080000	-0.500000	3200.000000	0.471903
2.000000	0.160000	-0.500000	3200.000000	0.951164
3.000000	0.160000	-0.500000	3200.000000	0.933793
4.500000	0.160000	-0.500000	3200.000000	0.917503
6.750000	0.160000	-0.500000	3200.000000	0.957642
10.130000	0.160000	-0.500000	3200.000000	0.529429
2.000000	0.320000	-0.500000	3200.000000	0.949447
3.000000	0.320000	-0.500000	3200.000000	0.930400
4.500000	0.320000	-0.500000	3200.000000	0.916207
6.750000	0.320000	-0.500000	3200.000000	0.970056
10.130000	0.320000	-0.500000	3200.000000	0.620977
2.000000	0.640000	-0.500000	3200.000000	0.949798
3.000000	0.640000	-0.500000	3200.000000	0.931553
4.500000	0.640000	-0.500000	3200.000000	0.925342
6.750000	0.640000	-0.500000	3200.000000	0.978889
10.130000	0.640000	-0.500000	3200.000000	0.752183
2.000000	1.280000	-0.500000	3200.000000	0.953647
3.000000	1.280000	-0.500000	3200.000000	0.942855
4.500000	1.280000	-0.500000	3200.000000	0.946443
6.750000	1.280000	-0.500000	3200.000000	0.982196
10.130000	1.280000	-0.500000	3200.000000	0.899978
15.190000	1.280000	-0.500000	3200.000000	0.992529
2.000000	2.560000	-0.500000	3200.000000	0.966763
3.000000	2.560000	-0.500000	3200.000000	0.964787
4.500000	2.560000	-0.500000	3200.000000	0.969478
6.750000	2.560000	-0.500000	3200.000000	0.984704
10.130000	2.560000	-0.500000	3200.000000	0.984682
15.190000	2.560000	-0.500000	3200.000000	0.991799
4.500000	0.020000	-0.500000	2900.000000	0.928458
6.750000	0.020000	-0.500000	2900.000000	0.919490
10.130000	0.020000	-0.500000	2900.000000	0.415496
2.000000	0.040000	-0.500000	2900.000000	0.966899
3.000000	0.040000	-0.500000	2900.000000	0.955556
4.500000	0.040000	-0.500000	2900.000000	0.925217
6.750000	0.040000	-0.500000	2900.000000	0.929046
10.130000	0.040000	-0.500000	2900.000000	0.433680
2.000000	0.080000	-0.500000	2900.000000	0.960228
3.000000	0.080000	-0.500000	2900.000000	0.946472
4.500000	0.080000	-0.500000	2900.000000	0.921048
6.750000	0.080000	-0.500000	2900.000000	0.942318
10.130000	0.080000	-0.500000	2900.000000	0.466808
2.000000	0.160000	-0.500000	2900.000000	0.951154
3.000000	0.160000	-0.500000	2900.000000	0.933785
4.500000	0.160000	-0.500000	2900.000000	0.917495
6.750000	0.160000	-0.500000	2900.000000	0.957155
10.130000	0.160000	-0.500000	2900.000000	0.524242
2.000000	0.320000	-0.500000	2900.000000	0.949436
3.000000	0.320000	-0.500000	2900.000000	0.930390
4.500000	0.320000	-0.500000	2900.000000	0.916199
6.750000	0.320000	-0.500000	2900.000000	0.969746
10.130000	0.320000	-0.500000	2900.000000	0.616243
2.000000	0.640000	-0.500000	2900.000000	0.949786
3.000000	0.640000	-0.500000	2900.000000	0.931544
4.500000	0.640000	-0.500000	2900.000000	0.925336
6.750000	0.640000	-0.500000	2900.000000	0.978801
10.130000	0.640000	-0.500000	2900.000000	0.748955
2.000000	1.280000	-0.500000	2900.000000	0.953634
3.000000	1.280000	-0.500000	2900.000000	0.942844
4.500000	1.280000	-0.500000	2900.000000	0.946434
6.750000	1.280000	-0.500000	2900.000000	0.982183
10.130000	1.280000	-0.500000	2900.000000	0.898755
15.190000	1.280000	-0.500000	2900.000000	0.992534
2.000000	2.560000	-0.500000	2900.000000	0.966748
3.000000	2.560000	-0.500000	2900.000000	0.964773
4.500000	2.560000	-0.500000	2900.000000	0.969464
6.750000	2.560000	-0.500000	2900.000000	0.984689
10.130000	2.560000	-0.500000	2900.000000	0.984531
15.190000	2.560000	-0.500000	2900.000000	0.991799
4.500000	0.020000	-0.500000	2600.000000	0.928636
6.750000	0.020000	-0.500000	2600.000000	0.917989
10.130000	0.020000	-0.500000	2600.000000	0.411329
2.000000	0.040000	-0.500000	2600.000000	0.966895
3.000000	0.040000	-0.500000	2600.000000	0.955551
4.500000	0.040000	-0.500000	2600.000000	0.925264
6.750000	0.040000	-0.500000	2600.000000	0.927977
10.130000	0.040000	-0.500000	2600.000000	0.429442
2.000000	0.080000	-0.500000	2600.000000	0.960222
3.000000	0.080000	-0.500000	2600.000000	0.946466
4.500000	0.080000	-0.500000	2600.000000	0.921039
6.750000	0.080000	-0.500000	2600.000000	0.941544
10.130000	0.080000	-0.500000	2600.000000	0.462310
2.000000	0.160000	-0.500000	2600.000000	0.951146
3.000000	0.160000	-0.500000	2600.000000	0.933777
4.500000	0.160000	-0.500000	2600.000000	0.917487
6.750000	0.160000	-0.500000	2600.000000	0.956621
10.130000	0.160000	-0.500000	2600.000000	0.519713
2.000000	0.320000	-0.500000	2600.000000	0.949425
3.000000	0.320000	-0.500000	2600.000000	0.930381
4.500000	0.320000	-0.500000	2600.000000	0.916192
6.750000	0.320000	-0.500000	2600.000000	0.969416
10.130000	0.320000	-0.500000	2600.000000	0.612028
2.000000	0.640000	-0.500000	2600.000000	0.949774
3.000000	0.640000	-0.500000	2600.000000	0.931535
4.500000	0.640000	-0.500000	2600.000000	0.925330
6.750000	0.640000	-0.500000	2600.000000	0.978709
10.130000	0.640000	-0.500000	2600.000000	0.746123
2.000000	1.280000	-0.500000	2600.000000	0.953621
3.000000	1.280000	-0.500000	2600.000000	0.942834
4.500000	1.280000	-0.500000	2600.000000	0.946426
6.750000	1.280000	-0.500000	2600.000000	0.982169
10.130000	1.280000	-0.500000	2600.000000	0.897527
15.190000	1.280000	-0.500000	2600.000000	0.992540
2.000000	2.560000	-0.500000	2600.000000	0.966733
3.000000	2.560000	-0.500000	2600.000000	0.964759
4.500000	2.560000	-0.500000	2600.000000	0.969451
6.750000	2.560000	-0.500000	2600.000000	0.984673
10.130000	2.560000	-0.500000	2600.000000	0.984379
15.190000	2.560000	-0.500000	2600.000000	0.991798
4.500000	0.020000	-0.500000	2300.000000	0.928820
6.750000	0.020000	-0.500000	2300.000000	0.916515
10.130000	0.020000	-0.500000	2300.000000	0.408045
2.000000	0.040000	-0.500000	2300.000000	0.966892
3.000000	0.040000	-0.500000	2300.000000	0.955546
4.500000	0.040000	-0.500000	2300.000000	0.925312
6.750000	0.040000	-0.500000	2300.000000	0.926812
10.130000	0.040000	-0.500000	2300.000000	0.426074
2.000000	0.080000	-0.500000	2300.000000	0.960216
3.000000	0.080000	-0.500000	2300.000000	0.946460
4.500000	0.080000	-0.500000	2300.000000	0.921029
6.750000	0.080000	-0.500000	2300.000000	0.940744
10.130000	0.080000	-0.500000	2300.000000	0.458750
2.000000	0.160000	-0.500000	2300.000000	0.951138
3.000000	0.160000	-0.500000	2300.000000	0.933770
4.500000	0.160000	-0.500000	2300.000000	0.917479
6.750000	0.160000	-0.500000	2300.000000	0.956074
10.130000	0.160000	-0.500000	2300.000000	0.516010
2.000000	0.320000	-0.500000	2300.000000	0.949415
3.000000	0.320000	-0.500000	2300.000000	0.930372
4.500000	0.320000	-0.500000	2300.000000	0.916184
6.750000	0.320000	-0.500000	2300.000000	0.969044
10.130000	0.320000	-0.500000	2300.000000	0.608793
2.000000	0.640000	-0.500000	2300.000000	0.949762
3.000000	0.640000	-0.500000	2300.000000	0.931527
4.500000	0.640000	-0.500000	2300.000000	0.925324
6.750000	0.640000	-0.500000	2300.000000	0.978611
10.130000	0.640000	-0.500000	2300.000000	0.744212
2.000000	1.280000	-0.500000	2300.000000	0.953608
3.000000	1.280000	-0.500000	2300.000000	0.942823
4.500000	1.280000	-0.500000	2300.000000	0.946417
6.750000	1.280000	-0.500000	2300.000000	0.982157
10.130000	1.280000	-0.500000	2300.000000	0.896602
15.190000	1.280000	-0.500000	2300.000000	0.992545
2.000000	2.560000	-0.500000	2300.000000	0.966718
3.000000	2.560000	-0.500000	2300.000000	0.964745
4.500000	2.560000	-0.500000	2300.000000	0.969437
6.750000	2.560000	-0.500000	2300.000000	0.984658
10.130000	2.560000	-0.500000	2300.000000	0.984213
15.190000	2.560000	-0.500000	2300.000000	0.991797
4.500000	0.020000	-0.500000	2000.000000	0.929011
6.750000	0.020000	-0.500000	2000.000000	0.915213
10.130000	0.020000	-0.500000	2000.000000	0.405938
2.000000	0.040000	-0.500000	2000.000000	0.966889
3.000000	0.040000	-0.500000	2000.000000	0.955542
4.500000	0.040000	-0.500000	2000.000000	0.925363
6.750000	0.040000	-0.500000	2000.000000	0.925763
10.130000	0.040000	-0.500000	2000.000000	0.423902
2.000000	0.080000	-0.500000	2000.000000	0.960211
3.000000	0.080000	-0.500000	2000.000000	0.946454
4.500000	0.080000	-0.500000	2000.000000	0.921019
6.750000	0.080000	-0.500000	2000.000000	0.939976
10.130000	0.080000	-0.500000	2000.000000	0.456535
2.000000	0.160000	-0.500000	2000.000000	0.951130
3.000000	0.160000	-0.500000	2000.000000	0.933762
4.500000	0.160000	-0.500000	2000.000000	0.917471
6.750000	0.160000	-0.500000	2000.000000	0.955480
10.130000	0.160000	-0.500000	2000.000000	0.513876
2.000000	0.320000	-0.500000	2000.000000	0.949406
3.000000	0.320000	-0.500000	2000.000000	0.930363
4.500000	0.320000	-0.500000	2000.000000	0.916177
6.750000	0.320000	-0.500000	2000.000000	0.968584
10.130000	0.320000	-0.500000	2000.000000	0.606970
2.000000	0.640000	-0.500000	2000.000000	0.949750
3.000000	0.640000	-0.500000	2000.000000	0.931518
4.500000	0.640000	-0.500000	2000.000000	0.925318
6.750000	0.640000	-0.500000	2000.000000	0.978509
10.130000	0.640000	-0.500000	2000.000000	0.743135
2.000000	1.280000	-0.500000	2000.000000	0.953596
3.000000	1.280000	-0.500000	2000.000000	0.942813
4.500000	1.280000	-0.500000	2000.000000	0.946408
6.750000	1.280000	-0.500000	2000.000000	0.982145
10.130000	1.280000	-0.500000	2000.000000	0.896012
15.190000	1.280000	-0.500000	2000.000000	0.992551
2.000000	2.560000	-0.500000	2000.000000	0.966703
3.000000	2.560000	-0.500000	2000.000000	0.964732
4.500000	2.560000	-0.500000	2000.000000	0.969423
6.750000	2.560000	-0.500000	2000.000000	0.984643
10.130000	2.560000	-0.500000	2000.000000	0.984027
15.190000	2.560000	-0.500000	2000.000000	0.991796
