r	z	sc	eng	energy_estimate
22.0	1.4	-0.5	3800.0	0.4725074434669487
24.0	1.4	-0.5	3800.0	0.6141262053566708
6.0	1.6	-0.5	3800.0	0.9886067015490387
8.0	1.6	-0.5	3800.0	0.9929404852405529
10.0	1.6	-0.5	3800.0	0.9469185436183436
12.0	1.6	-0.5	3800.0	0.791342663509193
14.0	1.6	-0.5	3800.0	0.6485188946021234
16.0	1.6	-0.5	3800.0	0.5529444322160426
18.0	1.6	-0.5	3800.0	0.4918962348346796
20.0	1.6	-0.5	3800.0	0.49977571616567484
22.0	1.6	-0.5	3800.0	0.5617191185007246
24.0	1.6	-0.5	3800.0	0.6887895029864776
6.0	1.8	-0.5	3800.0	0.9887687130468642
8.0	1.8	-0.5	3800.0	0.993768174509485
10.0	1.8	-0.5	3800.0	0.9739684802954935
12.0	1.8	-0.5	3800.0	0.8529561106895761
14.0	1.8	-0.5	3800.0	0.7218127321185435
16.0	1.8	-0.5	3800.0	0.6195927474704012
18.0	1.8	-0.5	3800.0	0.5700280765790744
20.0	1.8	-0.5	3800.0	0.5780028105996788
22.0	1.8	-0.5	3800.0	0.6334761703156818
24.0	1.8	-0.5	3800.0	0.7558802929104415
6.0	2.0	-0.5	3800.0	0.9889647786317148
8.0	2.0	-0.5	3800.0	0.9941255553366597
10.0	2.0	-0.5	3800.0	0.9872289095905336
12.0	2.0	-0.5	3800.0	0.9030131214339607
14.0	2.0	-0.5	3800.0	0.781630421976567
16.0	2.0	-0.5	3800.0	0.6897323083244598
18.0	2.0	-0.5	3800.0	0.644256648982302
20.0	2.0	-0.5	3800.0	0.664386830238976
22.0	2.0	-0.5	3800.0	0.6944891726544462
24.0	2.0	-0.5	3800.0	0.8156623963563882
6.0	0.0	-0.5	4200.0	0.662281315778622
8.0	0.0	-0.5	4200.0	0.45722803134922163
10.0	0.0	-0.5	4200.0	0.4327152422476866
12.0	0.0	-0.5	4200.0	0.41939391950230304
14.0	0.0	-0.5	4200.0	0.41106601859706854
16.0	0.0	-0.5	4200.0	0.4035146429840502
18.0	0.0	-0.5	4200.0	0.3981248678384812
20.0	0.0	-0.5	4200.0	0.3918208718746944
22.0	0.0	-0.5	4200.0	0.38876457269872605
24.0	0.0	-0.5	4200.0	0.38429035195824895
6.0	0.2	-0.5	4200.0	0.8828635704492017
8.0	0.2	-0.5	4200.0	0.4789023867804003
10.0	0.2	-0.5	4200.0	0.35761284429671225
12.0	0.2	-0.5	4200.0	0.33334148526074187
14.0	0.2	-0.5	4200.0	0.3218613814255104
16.0	0.2	-0.5	4200.0	0.3167941941376216
18.0	0.2	-0.5	4200.0	0.31496632253104057
20.0	0.2	-0.5	4200.0	0.3143911016205005
22.0	0.2	-0.5	4200.0	0.3163540245821204
24.0	0.2	-0.5	4200.0	0.32731873697492025
6.0	0.4	-0.5	4200.0	0.971648956322314
8.0	0.4	-0.5	4200.0	0.6665544879550961
10.0	0.4	-0.5	4200.0	0.4031105987877023
12.0	0.4	-0.5	4200.0	0.3403707377052895
14.0	0.4	-0.5	4200.0	0.3227623845314439
16.0	0.4	-0.5	4200.0	0.32029237434929236
18.0	0.4	-0.5	4200.0	0.3292148294591503
20.0	0.4	-0.5	4200.0	0.32691248915642623
22.0	0.4	-0.5	4200.0	0.3329683943005392
24.0	0.4	-0.5	4200.0	0.3508291331615547
6.0	0.6	-0.5	4200.0	0.9858631005883801
8.0	0.6	-0.5	4200.0	0.8083235451059303
10.0	0.6	-0.5	4200.0	0.5287491308899823
12.0	0.6	-0.5	4200.0	0.36464570678082936
14.0	0.6	-0.5	4200.0	0.33685488360819404
16.0	0.6	-0.5	4200.0	0.32792764061922575
18.0	0.6	-0.5	4200.0	0.3408003457711607
20.0	0.6	-0.5	4200.0	0.3396369177056415
22.0	0.6	-0.5	4200.0	0.3480795815295503
24.0	0.6	-0.5	4200.0	0.3752455541064377
6.0	0.8	-0.5	4200.0	0.9879131707177867
8.0	0.8	-0.5	4200.0	0.9054139840418551
10.0	0.8	-0.5	4200.0	0.6502204783034539
12.0	0.8	-0.5	4200.0	0.4491838307903167
14.0	0.8	-0.5	4200.0	0.364657834398443
16.0	0.8	-0.5	4200.0	0.33882128236086995
18.0	0.8	-0.5	4200.0	0.3528872199869801
20.0	0.8	-0.5	4200.0	0.3550550983741249
22.0	0.8	-0.5	4200.0	0.36769322595193576
24.0	0.8	-0.5	4200.0	0.39894687899324505
6.0	1.0	-0.5	4200.0	0.9883394580994729
8.0	1.0	-0.5	4200.0	0.9602341794680151
10.0	1.0	-0.5	4200.0	0.7522696309566248
12.0	1.0	-0.5	4200.0	0.5494603922983811
14.0	1.0	-0.5	4200.0	0.41529301350939063
16.0	1.0	-0.5	4200.0	0.36099041066709553
18.0	1.0	-0.5	4200.0	0.36650386733584467
20.0	1.0	-0.5	4200.0	0.3767497907530665
22.0	1.0	-0.5	4200.0	0.3937998049759106
24.0	1.0	-0.5	4200.0	0.44783421523839273
6.0	1.2	-0.5	4200.0	0.988465474418235
8.0	1.2	-0.5	4200.0	0.983362445730046
10.0	1.2	-0.5	4200.0	0.8344793828313292
12.0	1.2	-0.5	4200.0	0.6438159031867808
14.0	1.2	-0.5	4200.0	0.4997172751914007
16.0	1.2	-0.5	4200.0	0.41418664862561005
18.0	1.2	-0.5	4200.0	0.377925291434967
20.0	1.2	-0.5	4200.0	0.4015755789571761
22.0	1.2	-0.5	4200.0	0.4225945767082376
24.0	1.2	-0.5	4200.0	0.5351953262783528
6.0	1.4	-0.5	4200.0	0.9885682994535646
8.0	1.4	-0.5	4200.0	0.990657369921581
10.0	1.4	-0.5	4200.0	0.8981986377252137
12.0	1.4	-0.5	4200.0	0.7247936338697086
14.0	1.4	-0.5	4200.0	0.5822202557985119
16.0	1.4	-0.5	4200.0	0.48997522508898167
18.0	1.4	-0.5	4200.0	0.4327990551058537
20.0	1.4	-0.5	4200.0	0.4402250861246122
22.0	1.4	-0.5	4200.0	0.47918686471098565
24.0	1.4	-0.5	4200.0	0.6236039359406066
6.0	1.6	-0.5	4200.0	0.9886982012010341
8.0	1.6	-0.5	4200.0	0.9929043947209962
10.0	1.6	-0.5	4200.0	0.9444337282862746
12.0	1.6	-0.5	4200.0	0.7944355931466396
14.0	1.6	-0.5	4200.0	0.659775884050549
16.0	1.6	-0.5	4200.0	0.5682741807860361
18.0	1.6	-0.5	4200.0	0.508154779647648
20.0	1.6	-0.5	4200.0	0.5134501104294712
22.0	1.6	-0.5	4200.0	0.5631221701554922
24.0	1.6	-0.5	4200.0	0.6951713475240261
6.0	1.8	-0.5	4200.0	0.9888608849979666
8.0	1.8	-0.5	4200.0	0.9937804468456181
10.0	1.8	-0.5	4200.0	0.9720936550025339
12.0	1.8	-0.5	4200.0	0.8528485287977519
14.0	1.8	-0.5	4200.0	0.7291604258498516
16.0	1.8	-0.5	4200.0	0.6320373696197978
18.0	1.8	-0.5	4200.0	0.5832338884354772
20.0	1.8	-0.5	4200.0	0.5890932102332013
22.0	1.8	-0.5	4200.0	0.6430474031751169
24.0	1.8	-0.5	4200.0	0.759363016150611
6.0	2.0	-0.5	4200.0	0.9890562519256781
8.0	2.0	-0.5	4200.0	0.994162362287676
10.0	2.0	-0.5	4200.0	0.9861885322850484
12.0	2.0	-0.5	4200.0	0.9015079935841387
14.0	2.0	-0.5	4200.0	0.785807604495776
16.0	2.0	-0.5	4200.0	0.6984788774268255
18.0	2.0	-0.5	4200.0	0.653981163914513
20.0	2.0	-0.5	4200.0	0.6726217400214288
22.0	2.0	-0.5	4200.0	0.7024212447542613
24.0	2.0	-0.5	4200.0	0.8164078328677594
6.0	0.0	-0.5	4600.0	0.6831141426538043
8.0	0.0	-0.5	4600.0	0.460651899593463
10.0	0.0	-0.5	4600.0	0.435471319963008
12.0	0.0	-0.5	4600.0	0.4219766923562075
14.0	0.0	-0.5	4600.0	0.4127366390034146
16.0	0.0	-0.5	4600.0	0.40540597562763414
18.0	0.0	-0.5	4600.0	0.3993195357845857
20.0	0.0	-0.5	4600.0	0.3944445578206405
22.0	0.0	-0.5	4600.0	0.38911235930149296
24.0	0.0	-0.5	4600.0	0.3859127885372719
6.0	0.2	-0.5	4600.0	0.8835594374160775
8.0	0.2	-0.5	4600.0	0.49721866642679835
10.0	0.2	-0.5	4600.0	0.35856467761723027
12.0	0.2	-0.5	4600.0	0.33320092397840656
14.0	0.2	-0.5	4600.0	0.32093937689842184
16.0	0.2	-0.5	4600.0	0.3150017297030149
18.0	0.2	-0.5	4600.0	0.31205318756044087
20.0	0.2	-0.5	4600.0	0.31080691905630153
22.0	0.2	-0.5	4600.0	0.31137801345275645
24.0	0.2	-0.5	4600.0	0.3223724956185858
6.0	0.4	-0.5	4600.0	0.9706500974902701
8.0	0.4	-0.5	4600.0	0.6772222183417655
10.0	0.4	-0.5	4600.0	0.4170213299078305
12.0	0.4	-0.5	4600.0	0.33988081315474944
14.0	0.4	-0.5	4600.0	0.3205240588470225
16.0	0.4	-0.5	4600.0	0.31435293466764136
18.0	0.4	-0.5	4600.0	0.320557159625694
20.0	0.4	-0.5	4600.0	0.32507450486723666
22.0	0.4	-0.5	4600.0	0.3267921689901093
24.0	0.4	-0.5	4600.0	0.34505630395375
6.0	0.6	-0.5	4600.0	0.9858120470124504
8.0	0.6	-0.5	4600.0	0.8109626660995887
10.0	0.6	-0.5	4600.0	0.5450984349182226
12.0	0.6	-0.5	4600.0	0.37496218937800146
14.0	0.6	-0.5	4600.0	0.33707580482041655
16.0	0.6	-0.5	4600.0	0.3195302590631736
18.0	0.6	-0.5	4600.0	0.33723292374243335
20.0	0.6	-0.5	4600.0	0.3374576156199138
22.0	0.6	-0.5	4600.0	0.34615218212421983
24.0	0.6	-0.5	4600.0	0.371034665058219
6.0	0.8	-0.5	4600.0	0.9879676574000978
8.0	0.8	-0.5	4600.0	0.9035341741646606
10.0	0.8	-0.5	4600.0	0.6610746611538824
12.0	0.8	-0.5	4600.0	0.4673178966031436
14.0	0.8	-0.5	4600.0	0.3696295931090002
16.0	0.8	-0.5	4600.0	0.3386327039725448
18.0	0.8	-0.5	4600.0	0.3465051605614031
20.0	0.8	-0.5	4600.0	0.3547115935815253
22.0	0.8	-0.5	4600.0	0.36640633346412155
24.0	0.8	-0.5	4600.0	0.4025090021260876
6.0	1.0	-0.5	4600.0	0.9884194577620083
8.0	1.0	-0.5	4600.0	0.9582290835248857
10.0	1.0	-0.5	4600.0	0.7576917384808426
12.0	1.0	-0.5	4600.0	0.5654826451595268
14.0	1.0	-0.5	4600.0	0.4322976199769751
16.0	1.0	-0.5	4600.0	0.3665197543562523
18.0	1.0	-0.5	4600.0	0.3601477985916411
20.0	1.0	-0.5	4600.0	0.37623458559740647
22.0	1.0	-0.5	4600.0	0.3922211596452876
24.0	1.0	-0.5	4600.0	0.4513054423699552
6.0	1.2	-0.5	4600.0	0.9885528073755967
8.0	1.2	-0.5	4600.0	0.9823642312260785
10.0	1.2	-0.5	4600.0	0.8358324383668768
12.0	1.2	-0.5	4600.0	0.6543980704033068
14.0	1.2	-0.5	4600.0	0.514996264920349
16.0	1.2	-0.5	4600.0	0.4286126547946282
18.0	1.2	-0.5	4600.0	0.3842439535907548
20.0	1.2	-0.5	4600.0	0.3966583134027274
22.0	1.2	-0.5	4600.0	0.42300813910550883
24.0	1.2	-0.5	4600.0	0.5385031050650253
6.0	1.4	-0.5	4600.0	0.9886585346235572
8.0	1.4	-0.5	4600.0	0.9904119313181364
10.0	1.4	-0.5	4600.0	0.8968062403826462
12.0	1.4	-0.5	4600.0	0.7318280160830914
14.0	1.4	-0.5	4600.0	0.5961187252890328
16.0	1.4	-0.5	4600.0	0.5064486046598587
18.0	1.4	-0.5	4600.0	0.44875901025511905
20.0	1.4	-0.5	4600.0	0.45100813655218674
22.0	1.4	-0.5	4600.0	0.4904668622694305
24.0	1.4	-0.5	4600.0	0.6319231281976404
6.0	1.6	-0.5	4600.0	0.9887901181970805
8.0	1.6	-0.5	4600.0	0.9928645047532566
10.0	1.6	-0.5	4600.0	0.9420621674590088
12.0	1.6	-0.5	4600.0	0.7975957147604472
14.0	1.6	-0.5	4600.0	0.6699290920746903
16.0	1.6	-0.5	4600.0	0.5816638852240155
18.0	1.6	-0.5	4600.0	0.5234164691701385
20.0	1.6	-0.5	4600.0	0.526661301689705
22.0	1.6	-0.5	4600.0	0.5724238756746836
24.0	1.6	-0.5	4600.0	0.7011717857359333
6.0	1.8	-0.5	4600.0	0.9889538459120353
8.0	1.8	-0.5	4600.0	0.993794260815637
10.0	1.8	-0.5	4600.0	0.9701146069985673
12.0	1.8	-0.5	4600.0	0.8538214544511508
14.0	1.8	-0.5	4600.0	0.7358668927849934
16.0	1.8	-0.5	4600.0	0.6430423017505811
18.0	1.8	-0.5	4600.0	0.5954921084166406
20.0	1.8	-0.5	4600.0	0.5995399609916089
22.0	1.8	-0.5	4600.0	0.652837782098453
24.0	1.8	-0.5	4600.0	0.7633521201852871
6.0	2.0	-0.5	4600.0	0.989149025025995
8.0	2.0	-0.5	4600.0	0.9941985323371805
10.0	2.0	-0.5	4600.0	0.9851255780216932
12.0	2.0	-0.5	4600.0	0.9001402890897389
14.0	2.0	-0.5	4600.0	0.7899219359297892
16.0	2.0	-0.5	4600.0	0.7066492476784515
18.0	2.0	-0.5	4600.0	0.66261532957606
20.0	2.0	-0.5	4600.0	0.6705455685651226
22.0	2.0	-0.5	4600.0	0.709098035493907
24.0	2.0	-0.5	4600.0	0.817621230647755
6.0	0.0	-0.5	5000.0	0.702083131674466
8.0	0.0	-0.5	5000.0	0.463735215121397
10.0	0.0	-0.5	5000.0	0.43817660522098445
12.0	0.0	-0.5	5000.0	0.4246224066092038
14.0	0.0	-0.5	5000.0	0.4146617478432683
16.0	0.0	-0.5	5000.0	0.40677861968836077
18.0	0.0	-0.5	5000.0	0.4006224550740392
20.0	0.0	-0.5	5000.0	0.3946805225306924
22.0	0.0	-0.5	5000.0	0.3908529118624914
24.0	0.0	-0.5	5000.0	0.38595275050928823
6.0	0.2	-0.5	5000.0	0.8843041662793044
8.0	0.2	-0.5	5000.0	0.5149944723254313
10.0	0.2	-0.5	5000.0	0.35960080920997944
12.0	0.2	-0.5	5000.0	0.3340793600682243
14.0	0.2	-0.5	5000.0	0.320549255541153
16.0	0.2	-0.5	5000.0	0.31396155536462167
18.0	0.2	-0.5	5000.0	0.3102446343036564
20.0	0.2	-0.5	5000.0	0.30823676804279226
22.0	0.2	-0.5	5000.0	0.30882898750479715
24.0	0.2	-0.5	5000.0	0.31517785303288376
6.0	0.4	-0.5	5000.0	0.9696393239572153
8.0	0.4	-0.5	5000.0	0.6866565678661186
10.0	0.4	-0.5	5000.0	0.4333586242119562
12.0	0.4	-0.5	5000.0	0.3399252741933476
14.0	0.4	-0.5	5000.0	0.3195779416221263
16.0	0.4	-0.5	5000.0	0.31092963238145377
18.0	0.4	-0.5	5000.0	0.3114966231400551
20.0	0.4	-0.5	5000.0	0.3244126623760803
22.0	0.4	-0.5	5000.0	0.32793622586743787
24.0	0.4	-0.5	5000.0	0.3457903337097722
6.0	0.6	-0.5	5000.0	0.9857330814967972
8.0	0.6	-0.5	5000.0	0.8134533458702484
10.0	0.6	-0.5	5000.0	0.5602014478047238
12.0	0.6	-0.5	5000.0	0.38819594908274635
14.0	0.6	-0.5	5000.0	0.3394630622040365
16.0	0.6	-0.5	5000.0	0.31746092366300677
18.0	0.6	-0.5	5000.0	0.3297563763110018
20.0	0.6	-0.5	5000.0	0.3377353463659668
22.0	0.6	-0.5	5000.0	0.3445661491010036
24.0	0.6	-0.5	5000.0	0.3690859770491205
6.0	0.8	-0.5	5000.0	0.9880203766301242
8.0	0.8	-0.5	5000.0	0.902119446114778
10.0	0.8	-0.5	5000.0	0.6709504620082144
12.0	0.8	-0.5	5000.0	0.48445665187417325
14.0	0.8	-0.5	5000.0	0.3711588203312662
16.0	0.8	-0.5	5000.0	0.34046874648154246
18.0	0.8	-0.5	5000.0	0.33852142929010104
20.0	0.8	-0.5	5000.0	0.35427864843626833
22.0	0.8	-0.5	5000.0	0.36509297893258363
24.0	0.8	-0.5	5000.0	0.4002914845597314
6.0	1.0	-0.5	5000.0	0.9884994442184037
8.0	1.0	-0.5	5000.0	0.9563080893571426
10.0	1.0	-0.5	5000.0	0.7628778901240497
12.0	1.0	-0.5	5000.0	0.5795282371706929
14.0	1.0	-0.5	5000.0	0.44838220674307483
16.0	1.0	-0.5	5000.0	0.37576167192889826
18.0	1.0	-0.5	5000.0	0.35729621910310605
20.0	1.0	-0.5	5000.0	0.37311412208056083
22.0	1.0	-0.5	5000.0	0.39000094703435734
24.0	1.0	-0.5	5000.0	0.4517323906312343
6.0	1.2	-0.5	5000.0	0.9886404104844139
8.0	1.2	-0.5	5000.0	0.9812737860891503
10.0	1.2	-0.5	5000.0	0.8371744632710677
12.0	1.2	-0.5	5000.0	0.6638987471544174
14.0	1.2	-0.5	5000.0	0.5306058621563808
16.0	1.2	-0.5	5000.0	0.44485673577981805
18.0	1.2	-0.5	5000.0	0.3940723214137009
20.0	1.2	-0.5	5000.0	0.395781027579124
22.0	1.2	-0.5	5000.0	0.42596642309893085
24.0	1.2	-0.5	5000.0	0.5462046382275737
6.0	1.4	-0.5	5000.0	0.9887489470154561
8.0	1.4	-0.5	5000.0	0.9901511595548577
10.0	1.4	-0.5	5000.0	0.8956619530027049
12.0	1.4	-0.5	5000.0	0.7376979411844149
14.0	1.4	-0.5	5000.0	0.6086254771170837
16.0	1.4	-0.5	5000.0	0.5215831417250557
18.0	1.4	-0.5	5000.0	0.46444208911505697
20.0	1.4	-0.5	5000.0	0.4629988867494606
22.0	1.4	-0.5	5000.0	0.5020219297952477
24.0	1.4	-0.5	5000.0	0.6398191958304654
6.0	1.6	-0.5	5000.0	0.9888822570642695
8.0	1.6	-0.5	5000.0	0.9928136157446625
10.0	1.6	-0.5	5000.0	0.939852331611625
12.0	1.6	-0.5	5000.0	0.8008336458804599
14.0	1.6	-0.5	5000.0	0.6790827025673747
16.0	1.6	-0.5	5000.0	0.5940636714041088
18.0	1.6	-0.5	5000.0	0.537070696135519
20.0	1.6	-0.5	5000.0	0.5380325609890125
22.0	1.6	-0.5	5000.0	0.5812370535216468
24.0	1.6	-0.5	5000.0	0.7066774977616488
6.0	1.8	-0.5	5000.0	0.9890472068403928
8.0	1.8	-0.5	5000.0	0.993806442347068
10.0	1.8	-0.5	5000.0	0.9684498424068462
12.0	1.8	-0.5	5000.0	0.8548312372976661
14.0	1.8	-0.5	5000.0	0.7420751102614039
16.0	1.8	-0.5	5000.0	0.6529701284761719
18.0	1.8	-0.5	5000.0	0.6064031478860658
20.0	1.8	-0.5	5000.0	0.6093751181125429
22.0	1.8	-0.5	5000.0	0.6610635870299568
24.0	1.8	-0.5	5000.0	0.7659812411254708
6.0	2.0	-0.5	5000.0	0.9892429391355894
8.0	2.0	-0.5	5000.0	0.9942356233349164
10.0	2.0	-0.5	5000.0	0.9840308101794016
12.0	2.0	-0.5	5000.0	0.8991911093753867
14.0	2.0	-0.5	5000.0	0.7937011434494883
16.0	2.0	-0.5	5000.0	0.7142173586922503
18.0	2.0	-0.5	5000.0	0.6704008816006372
20.0	2.0	-0.5	5000.0	0.676285428653052
22.0	2.0	-0.5	5000.0	0.7158710476668807
24.0	2.0	-0.5	5000.0	0.8186267320381232
6.0	0.0	0.0	2200.0	0.9879045837700611
8.0	0.0	0.0	2200.0	0.9933159565883563
10.0	0.0	0.0	2200.0	0.9954385777348467
12.0	0.0	0.0	2200.0	0.9965242942845768
14.0	0.0	0.0	2200.0	0.997210310744002
16.0	0.0	0.0	2200.0	0.9976628862247127
18.0	0.0	0.0	2200.0	0.9979834777849754
20.0	0.0	0.0	2200.0	0.9981677216618422
22.0	0.0	0.0	2200.0	0.9983486585093282
24.0	0.0	0.0	2200.0	0.9984963238837643
6.0	0.2	0.0	2200.0	0.9875876485705841
8.0	0.2	0.0	2200.0	0.9922942413843839
10.0	0.2	0.0	2200.0	0.9957077254142674
12.0	0.2	0.0	2200.0	0.9967873493060575
14.0	0.2	0.0	2200.0	0.997504159470088
16.0	0.2	0.0	2200.0	0.9979947388600259
18.0	0.2	0.0	2200.0	0.9982523971629725
20.0	0.2	0.0	2200.0	0.9984572883567583
22.0	0.2	0.0	2200.0	0.998577227964736
24.0	0.2	0.0	2200.0	0.9986262490207845
6.0	0.4	0.0	2200.0	0.987800731791711
8.0	0.4	0.0	2200.0	0.9936011164021693
10.0	0.4	0.0	2200.0	0.995388345296106
12.0	0.4	0.0	2200.0	0.9970454185335096
14.0	0.4	0.0	2200.0	0.9977431879833033
16.0	0.4	0.0	2200.0	0.9980578421930644
18.0	0.4	0.0	2200.0	0.9983032164912334
20.0	0.4	0.0	2200.0	0.9984168946550833
22.0	0.4	0.0	2200.0	0.9986188942213073
24.0	0.4	0.0	2200.0	0.9988386381432075
6.0	0.6	0.0	2200.0	0.9878214311040777
8.0	0.6	0.0	2200.0	0.9938190575080289
10.0	0.6	0.0	2200.0	0.995907496220022
12.0	0.6	0.0	2200.0	0.9967910933410586
14.0	0.6	0.0	2200.0	0.9975038053417568
16.0	0.6	0.0	2200.0	0.9981103608033696
18.0	0.6	0.0	2200.0	0.9984457069262976
20.0	0.6	0.0	2200.0	0.9986470720664591
22.0	0.6	0.0	2200.0	0.9987544255101282
24.0	0.6	0.0	2200.0	0.9985448513108424
6.0	0.8	0.0	2200.0	0.9878473272062125
8.0	0.8	0.0	2200.0	0.9938762440620703
10.0	0.8	0.0	2200.0	0.9960649228908559
12.0	0.8	0.0	2200.0	0.99703939400624
14.0	0.8	0.0	2200.0	0.997563926452123
16.0	0.8	0.0	2200.0	0.997918098425248
18.0	0.8	0.0	2200.0	0.9982136073014175
20.0	0.8	0.0	2200.0	0.998401383328354
22.0	0.8	0.0	2200.0	0.9985540192027967
24.0	0.8	0.0	2200.0	0.9987919113348235
6.0	1.0	0.0	2200.0	0.9878875379485187
8.0	1.0	0.0	2200.0	0.9939072835525066
10.0	1.0	0.0	2200.0	0.9961212248307869
12.0	1.0	0.0	2200.0	0.9971575131084658
14.0	1.0	0.0	2200.0	0.9977251894712095
16.0	1.0	0.0	2200.0	0.998099454450213
18.0	1.0	0.0	2200.0	0.9983561031568914
20.0	1.0	0.0	2200.0	0.9985495388891038
22.0	1.0	0.0	2200.0	0.9987318996259029
24.0	1.0	0.0	2200.0	0.9988721995957122
6.0	1.2	0.0	2200.0	0.9879510745347341
8.0	1.2	0.0	2200.0	0.9939400768468796
10.0	1.2	0.0	2200.0	0.9961494990751611
12.0	1.2	0.0	2200.0	0.9972044237088765
14.0	1.2	0.0	2200.0	0.9978005260067296
16.0	1.2	0.0	2200.0	0.9981914410365889
18.0	1.2	0.0	2200.0	0.9984601572513199
20.0	1.2	0.0	2200.0	0.9986565903029625
22.0	1.2	0.0	2200.0	0.9988105098483281
24.0	1.2	0.0	2200.0	0.9988934040920618
6.0	1.4	0.0	2200.0	0.9880439423592434
8.0	1.4	0.0	2200.0	0.993978514542829
10.0	1.4	0.0	2200.0	0.9961717646451989
12.0	1.4	0.0	2200.0	0.9972307478614403
14.0	1.4	0.0	2200.0	0.9978358931903266
16.0	1.4	0.0	2200.0	0.9982330224931163
18.0	1.4	0.0	2200.0	0.9985081035022605
20.0	1.4	0.0	2200.0	0.9987036887398691
22.0	1.4	0.0	2200.0	0.998839969150267
24.0	1.4	0.0	2200.0	0.9989012667913075
6.0	1.6	0.0	2200.0	0.9881740331954716
8.0	1.6	0.0	2200.0	0.9940234863519666
10.0	1.6	0.0	2200.0	0.9961949485862671
12.0	1.6	0.0	2200.0	0.9972481077538368
14.0	1.6	0.0	2200.0	0.9978548727360764
16.0	1.6	0.0	2200.0	0.9982522616007219
18.0	1.6	0.0	2200.0	0.998528918721563
20.0	1.6	0.0	2200.0	0.9987229715013995
22.0	1.6	0.0	2200.0	0.9988513232453319
24.0	1.6	0.0	2200.0	0.9989082154549641
6.0	1.8	0.0	2200.0	0.9883391426978752
8.0	1.8	0.0	2200.0	0.9940752192536021
10.0	1.8	0.0	2200.0	0.9962198224727689
12.0	1.8	0.0	2200.0	0.9972640487882837
14.0	1.8	0.0	2200.0	0.9978682947499635
16.0	1.8	0.0	2200.0	0.9982633758246652
18.0	1.8	0.0	2200.0	0.9985394918797099
20.0	1.8	0.0	2200.0	0.9987321740256021
22.0	1.8	0.0	2200.0	0.9988585592913701
24.0	1.8	0.0	2200.0	0.9989158258532236
6.0	2.0	0.0	2200.0	0.9885415976422236
8.0	2.0	0.0	2200.0	0.9941330750516556
10.0	2.0	0.0	2200.0	0.996247619889872
12.0	2.0	0.0	2200.0	0.9972805567243981
14.0	2.0	0.0	2200.0	0.9978801856613998
16.0	2.0	0.0	2200.0	0.9982723341906455
18.0	2.0	0.0	2200.0	0.9985471511135999
20.0	2.0	0.0	2200.0	0.9987391483477535
22.0	2.0	0.0	2200.0	0.9988655896355018
24.0	2.0	0.0	2200.0	0.9989242384367288
6.0	0.0	0.0	2600.0	0.9880044330786527
8.0	0.0	0.0	2600.0	0.9930380482469093
10.0	0.0	0.0	2600.0	0.9951296233718315
12.0	0.0	0.0	2600.0	0.9964814495626445
14.0	0.0	0.0	2600.0	0.9971769603691496
16.0	0.0	0.0	2600.0	0.9976388058065142
18.0	0.0	0.0	2600.0	0.9979353496326285
20.0	0.0	0.0	2600.0	0.9981545043018467
22.0	0.0	0.0	2600.0	0.9983427190088836
24.0	0.0	0.0	2600.0	0.9984995936375227
6.0	0.2	0.0	2600.0	0.9876266764311117
8.0	0.2	0.0	2600.0	0.9921409270292151
10.0	0.2	0.0	2600.0	0.9954873266881846
12.0	0.2	0.0	2600.0	0.9968410816069174
14.0	0.2	0.0	2600.0	0.9975292173166974
16.0	0.2	0.0	2600.0	0.9979825885681869
18.0	0.2	0.0	2600.0	0.9983059783868288
20.0	0.2	0.0	2600.0	0.9984025037387532
22.0	0.2	0.0	2600.0	0.9986897825583023
24.0	0.2	0.0	2600.0	0.998612349252664
6.0	0.4	0.0	2600.0	0.9878679090613696
8.0	0.4	0.0	2600.0	0.9936249405943213
10.0	0.4	0.0	2600.0	0.9953259006297953
12.0	0.4	0.0	2600.0	0.9971181948120501
14.0	0.4	0.0	2600.0	0.9976712359267869
16.0	0.4	0.0	2600.0	0.9980528546663254
18.0	0.4	0.0	2600.0	0.998286854470159
20.0	0.4	0.0	2600.0	0.9984771550001499
22.0	0.4	0.0	2600.0	0.9986031270100713
24.0	0.4	0.0	2600.0	0.9987894017288882
6.0	0.6	0.0	2600.0	0.9878919853781492
8.0	0.6	0.0	2600.0	0.9938555347711255
10.0	0.6	0.0	2600.0	0.9958950654519243
12.0	0.6	0.0	2600.0	0.9967693842619526
14.0	0.6	0.0	2600.0	0.9976142811365031
16.0	0.6	0.0	2600.0	0.9981441727249725
18.0	0.6	0.0	2600.0	0.9984733476947483
20.0	0.6	0.0	2600.0	0.9986813772553184
22.0	0.6	0.0	2600.0	0.9987776806653363
24.0	0.6	0.0	2600.0	0.9985548689900527
6.0	0.8	0.0	2600.0	0.9879189676769773
8.0	0.8	0.0	2600.0	0.9939202944638381
10.0	0.8	0.0	2600.0	0.9960777505310584
12.0	0.8	0.0	2600.0	0.9970391560376567
14.0	0.8	0.0	2600.0	0.9975372440999535
16.0	0.8	0.0	2600.0	0.9979413922197383
18.0	0.8	0.0	2600.0	0.9982925594350395
20.0	0.8	0.0	2600.0	0.9984845441464449
22.0	0.8	0.0	2600.0	0.9985050026660546
24.0	0.8	0.0	2600.0	0.998756626324938
6.0	1.0	0.0	2600.0	0.9879624658915085
8.0	1.0	0.0	2600.0	0.9939535488486371
10.0	1.0	0.0	2600.0	0.9961444426574537
12.0	1.0	0.0	2600.0	0.997164858327674
